class,fname,x1,y1,x2,y2
153,05096.jpg,2,82,381,187
160,05097.jpg,11,4,289,180
146,05098.jpg,87,80,827,700
107,05099.jpg,5,63,286,174
120,05100.jpg,14,90,611,446
164,05101.jpg,166,597,1949,1431
85,05102.jpg,13,19,318,235
94,05103.jpg,47,35,590,403
145,05104.jpg,42,188,769,477
30,05105.jpg,27,40,279,142
125,05106.jpg,9,11,246,179
152,05107.jpg,31,44,379,250
108,05108.jpg,5,15,298,139
183,05109.jpg,97,32,518,228
149,05110.jpg,126,171,1665,1182
93,05111.jpg,22,65,473,287
66,05112.jpg,25,112,588,334
106,05113.jpg,16,37,243,158
21,05114.jpg,24,95,276,237
113,05115.jpg,26,64,235,185
14,05116.jpg,32,42,584,347
187,05117.jpg,51,321,1517,1122
80,05118.jpg,16,55,246,163
196,05119.jpg,52,118,743,513
194,05120.jpg,31,219,613,417
124,05121.jpg,117,196,661,383
20,05122.jpg,44,56,397,306
96,05123.jpg,108,149,1137,637
50,05124.jpg,26,147,629,386
4,05125.jpg,42,170,591,389
152,05126.jpg,188,106,581,295
188,05127.jpg,19,37,235,134
5,05128.jpg,15,58,246,139
22,05129.jpg,172,107,582,335
86,05130.jpg,35,38,222,163
155,05131.jpg,50,159,595,456
32,05132.jpg,35,92,405,309
157,05133.jpg,37,72,281,187
139,05134.jpg,19,61,472,309
108,05135.jpg,3,11,258,137
105,05136.jpg,32,116,569,370
133,05137.jpg,54,44,578,401
15,05138.jpg,21,6,341,146
154,05139.jpg,21,104,514,377
58,05140.jpg,37,102,723,407
63,05141.jpg,59,85,994,677
92,05142.jpg,24,86,472,309
10,05143.jpg,3,24,572,275
21,05144.jpg,43,276,973,562
44,05145.jpg,17,68,402,241
25,05146.jpg,123,69,489,259
171,05147.jpg,53,114,577,299
13,05148.jpg,72,109,529,323
149,05149.jpg,55,22,593,399
21,05150.jpg,55,113,523,331
120,05151.jpg,47,140,611,426
59,05152.jpg,48,92,261,161
144,05153.jpg,28,94,614,389
149,05154.jpg,335,234,992,740
120,05155.jpg,22,53,1773,1013
31,05156.jpg,89,137,524,335
151,05157.jpg,172,22,760,469
39,05158.jpg,1,31,443,299
114,05159.jpg,9,66,600,373
107,05160.jpg,12,64,254,140
131,05161.jpg,32,43,620,437
20,05162.jpg,29,32,472,331
38,05163.jpg,68,116,543,371
182,05164.jpg,15,107,624,363
172,05165.jpg,16,83,564,322
122,05166.jpg,36,60,586,354
174,05167.jpg,11,24,117,76
68,05168.jpg,40,184,702,493
194,05169.jpg,55,167,769,406
104,05170.jpg,6,85,292,192
195,05171.jpg,214,27,558,235
177,05172.jpg,208,207,772,513
35,05173.jpg,48,70,274,200
70,05174.jpg,18,63,639,396
187,05175.jpg,111,11,531,320
62,05176.jpg,48,51,279,179
17,05177.jpg,16,24,580,282
79,05178.jpg,5,169,799,506
61,05179.jpg,2,63,625,402
179,05180.jpg,45,120,569,362
17,05181.jpg,30,162,565,379
105,05182.jpg,21,121,390,381
25,05183.jpg,15,59,1147,617
83,05184.jpg,24,144,607,398
112,05185.jpg,80,231,861,679
114,05186.jpg,14,47,467,221
106,05187.jpg,29,5,211,144
111,05188.jpg,28,42,463,308
146,05189.jpg,17,49,584,433
93,05190.jpg,80,86,544,299
59,05191.jpg,24,138,617,358
53,05192.jpg,55,14,529,374
142,05193.jpg,72,103,598,302
95,05194.jpg,29,44,587,463
170,05195.jpg,67,355,1549,1063
111,05196.jpg,41,41,239,134
7,05197.jpg,39,141,594,355
140,05198.jpg,244,153,632,397
119,05199.jpg,224,49,621,346
138,05200.jpg,86,19,505,316
97,05201.jpg,12,47,251,162
177,05202.jpg,21,45,269,160
45,05203.jpg,6,50,300,167
157,05204.jpg,46,81,507,278
124,05205.jpg,35,50,673,495
172,05206.jpg,118,39,882,681
126,05207.jpg,111,184,543,358
55,05208.jpg,100,240,1577,968
92,05209.jpg,3,40,300,154
161,05210.jpg,18,84,205,167
180,05211.jpg,52,21,400,262
20,05212.jpg,15,82,337,223
75,05213.jpg,99,124,961,665
79,05214.jpg,16,434,1266,894
183,05215.jpg,14,19,793,452
63,05216.jpg,135,116,897,579
148,05217.jpg,111,82,886,584
60,05218.jpg,34,162,703,428
170,05219.jpg,279,316,1345,921
130,05220.jpg,16,79,727,449
69,05221.jpg,34,49,281,144
69,05222.jpg,70,101,850,460
113,05223.jpg,19,12,252,181
1,05224.jpg,5,14,93,58
178,05225.jpg,108,103,2743,1758
25,05226.jpg,366,401,1516,1012
94,05227.jpg,41,138,760,519
96,05228.jpg,17,19,640,289
109,05229.jpg,21,25,463,288
157,05230.jpg,223,66,552,261
69,05231.jpg,6,34,427,266
192,05232.jpg,195,248,854,557
144,05233.jpg,70,46,529,309
183,05234.jpg,101,120,944,685
73,05235.jpg,43,27,594,351
101,05236.jpg,151,166,1441,1027
195,05237.jpg,29,32,399,330
141,05238.jpg,58,217,975,608
100,05239.jpg,55,36,426,314
87,05240.jpg,24,61,672,487
182,05241.jpg,60,420,1634,981
125,05242.jpg,43,113,618,428
88,05243.jpg,1,8,111,78
127,05244.jpg,53,109,506,379
196,05245.jpg,11,27,226,163
110,05246.jpg,129,73,519,405
179,05247.jpg,41,120,589,315
133,05248.jpg,382,172,1249,883
55,05249.jpg,118,128,462,266
109,05250.jpg,31,38,631,438
190,05251.jpg,35,105,531,397
95,05252.jpg,20,126,932,725
95,05253.jpg,53,1,687,495
123,05254.jpg,5,16,200,150
29,05255.jpg,40,51,538,326
195,05256.jpg,137,93,488,416
101,05257.jpg,6,1,608,367
38,05258.jpg,80,100,401,371
2,05259.jpg,179,177,753,452
176,05260.jpg,19,12,613,456
2,05261.jpg,10,34,242,126
60,05262.jpg,44,108,560,355
12,05263.jpg,300,176,1185,711
153,05264.jpg,75,95,578,368
14,05265.jpg,8,28,1005,616
14,05266.jpg,40,66,269,164
65,05267.jpg,23,47,255,183
23,05268.jpg,10,5,545,315
69,05269.jpg,40,10,241,162
187,05270.jpg,85,107,938,608
18,05271.jpg,39,43,584,227
21,05272.jpg,47,164,986,706
33,05273.jpg,22,43,424,203
61,05274.jpg,36,65,633,347
35,05275.jpg,101,160,464,308
154,05276.jpg,9,18,626,471
155,05277.jpg,21,41,415,330
39,05278.jpg,17,139,379,251
142,05279.jpg,41,35,592,377
15,05280.jpg,137,114,919,544
3,05281.jpg,147,125,471,426
182,05282.jpg,256,310,1504,727
167,05283.jpg,109,224,890,619
118,05284.jpg,15,13,294,195
187,05285.jpg,67,102,564,368
147,05286.jpg,295,106,1653,1057
152,05287.jpg,110,75,272,151
176,05288.jpg,88,320,1204,747
104,05289.jpg,42,103,618,411
35,05290.jpg,250,343,1345,994
89,05291.jpg,67,56,606,427
194,05292.jpg,14,159,548,457
138,05293.jpg,13,62,276,179
150,05294.jpg,40,63,444,280
2,05295.jpg,30,16,430,215
136,05296.jpg,24,27,429,257
145,05297.jpg,518,493,1090,981
102,05298.jpg,25,60,487,286
137,05299.jpg,68,111,561,378
171,05300.jpg,1,32,192,133
97,05301.jpg,12,179,326,367
151,05302.jpg,56,79,552,251
104,05303.jpg,19,81,238,168
8,05304.jpg,11,31,271,179
75,05305.jpg,147,118,940,663
9,05306.jpg,53,169,582,389
4,05307.jpg,58,85,532,433
128,05308.jpg,32,75,564,241
65,05309.jpg,5,35,266,169
39,05310.jpg,163,162,563,375
144,05311.jpg,39,57,838,528
45,05312.jpg,154,125,324,286
112,05313.jpg,201,241,965,594
33,05314.jpg,72,83,718,457
13,05315.jpg,21,96,380,275
158,05316.jpg,27,42,589,301
68,05317.jpg,35,64,487,306
119,05318.jpg,79,57,552,381
118,05319.jpg,19,105,448,272
184,05320.jpg,28,56,605,288
163,05321.jpg,124,392,1137,760
188,05322.jpg,59,43,253,171
117,05323.jpg,304,266,971,667
4,05324.jpg,23,94,402,269
169,05325.jpg,518,452,1332,1004
17,05326.jpg,6,9,217,110
185,05327.jpg,43,197,973,686
63,05328.jpg,80,295,944,717
39,05329.jpg,56,109,859,356
26,05330.jpg,133,105,603,471
169,05331.jpg,13,1,612,450
54,05332.jpg,14,20,273,174
3,05333.jpg,189,174,800,542
71,05334.jpg,118,15,601,450
81,05335.jpg,17,41,484,265
176,05336.jpg,93,231,1833,1341
38,05337.jpg,51,135,1247,736
61,05338.jpg,33,118,455,322
126,05339.jpg,123,291,929,587
59,05340.jpg,129,379,1973,985
40,05341.jpg,6,30,318,140
88,05342.jpg,10,1,102,85
127,05343.jpg,16,101,1409,696
29,05344.jpg,50,328,777,725
102,05345.jpg,28,65,345,245
39,05346.jpg,2,56,199,138
3,05347.jpg,108,201,706,429
91,05348.jpg,23,99,373,221
7,05349.jpg,189,198,756,468
174,05350.jpg,19,22,235,162
45,05351.jpg,132,20,774,505
132,05352.jpg,59,54,590,385
13,05353.jpg,86,137,586,334
172,05354.jpg,19,1,639,480
169,05355.jpg,33,74,531,283
139,05356.jpg,48,214,1233,724
119,05357.jpg,29,93,630,480
120,05358.jpg,125,129,499,348
19,05359.jpg,49,59,239,142
103,05360.jpg,36,111,505,326
188,05361.jpg,40,38,392,254
117,05362.jpg,11,3,292,115
116,05363.jpg,137,149,624,579
172,05364.jpg,148,105,687,498
154,05365.jpg,56,68,587,387
10,05366.jpg,313,188,657,401
193,05367.jpg,75,93,539,400
65,05368.jpg,147,11,590,218
113,05369.jpg,27,42,457,342
54,05370.jpg,11,50,616,339
162,05371.jpg,161,104,798,415
127,05372.jpg,8,66,361,227
8,05373.jpg,6,30,359,242
47,05374.jpg,162,128,351,244
120,05375.jpg,13,128,495,359
194,05376.jpg,36,172,772,514
115,05377.jpg,31,4,388,258
73,05378.jpg,11,123,640,413
35,05379.jpg,75,11,945,378
53,05380.jpg,41,47,274,195
125,05381.jpg,10,62,680,415
9,05382.jpg,30,217,759,522
119,05383.jpg,23,54,429,284
92,05384.jpg,64,20,344,251
192,05385.jpg,92,270,418,410
7,05386.jpg,19,59,334,258
187,05387.jpg,348,467,1626,963
170,05388.jpg,339,496,1418,1021
171,05389.jpg,45,25,578,447
113,05390.jpg,92,70,342,314
127,05391.jpg,93,138,907,536
19,05392.jpg,4,21,236,160
177,05393.jpg,9,61,274,155
196,05394.jpg,14,45,194,176
29,05395.jpg,74,130,564,444
50,05396.jpg,26,91,615,411
151,05397.jpg,115,142,641,386
104,05398.jpg,41,157,607,404
166,05399.jpg,68,102,463,430
131,05400.jpg,14,37,244,165
116,05401.jpg,18,44,250,138
37,05402.jpg,21,45,241,157
93,05403.jpg,271,185,630,347
28,05404.jpg,36,26,413,313
4,05405.jpg,66,277,932,564
129,05406.jpg,3,25,295,214
156,05407.jpg,145,87,524,375
19,05408.jpg,73,94,286,175
158,05409.jpg,125,58,268,172
188,05410.jpg,34,88,396,274
128,05411.jpg,205,162,646,516
83,05412.jpg,57,114,378,253
23,05413.jpg,177,434,2613,1549
168,05414.jpg,185,123,503,359
112,05415.jpg,35,89,763,429
75,05416.jpg,80,200,595,447
189,05417.jpg,47,45,269,175
174,05418.jpg,51,15,217,164
99,05419.jpg,186,90,556,280
185,05420.jpg,143,135,548,280
51,05421.jpg,43,166,961,606
184,05422.jpg,63,103,582,423
101,05423.jpg,73,388,1217,734
105,05424.jpg,17,17,280,155
25,05425.jpg,53,180,1119,725
22,05426.jpg,83,148,562,363
100,05427.jpg,54,126,576,420
115,05428.jpg,24,79,724,369
24,05429.jpg,16,26,460,258
163,05430.jpg,37,121,287,192
96,05431.jpg,313,423,1201,901
65,05432.jpg,93,135,913,679
109,05433.jpg,5,18,295,178
3,05434.jpg,54,107,543,344
19,05435.jpg,3,39,281,149
55,05436.jpg,72,43,725,483
61,05437.jpg,96,416,4252,2792
193,05438.jpg,15,142,461,296
68,05439.jpg,47,172,773,459
179,05440.jpg,292,148,1306,1060
175,05441.jpg,48,40,469,380
45,05442.jpg,30,83,489,298
33,05443.jpg,94,16,419,190
119,05444.jpg,38,42,704,439
28,05445.jpg,127,376,1516,964
58,05446.jpg,6,129,630,452
69,05447.jpg,13,34,248,183
19,05448.jpg,15,33,273,173
70,05449.jpg,101,243,924,571
96,05450.jpg,427,517,1426,835
70,05451.jpg,13,32,253,150
165,05452.jpg,56,50,1229,660
43,05453.jpg,34,179,608,381
40,05454.jpg,8,8,269,177
148,05455.jpg,54,91,268,211
82,05456.jpg,11,23,370,234
111,05457.jpg,22,15,244,181
99,05458.jpg,52,28,752,429
185,05459.jpg,2,7,581,293
128,05460.jpg,90,108,579,378
102,05461.jpg,141,184,424,350
160,05462.jpg,134,180,576,315
32,05463.jpg,22,45,409,252
17,05464.jpg,6,80,294,187
113,05465.jpg,36,33,230,181
132,05466.jpg,80,185,879,614
168,05467.jpg,68,398,634,603
49,05468.jpg,142,46,729,294
163,05469.jpg,187,124,683,454
80,05470.jpg,8,35,154,92
34,05471.jpg,39,111,404,261
71,05472.jpg,15,30,436,322
25,05473.jpg,86,102,451,290
115,05474.jpg,150,116,361,241
172,05475.jpg,30,69,763,374
88,05476.jpg,5,40,295,173
34,05477.jpg,24,30,193,121
34,05478.jpg,57,222,1248,900
70,05479.jpg,38,83,461,327
160,05480.jpg,122,193,595,393
163,05481.jpg,13,131,431,291
21,05482.jpg,36,178,988,669
51,05483.jpg,132,127,1057,753
189,05484.jpg,56,83,425,255
180,05485.jpg,268,238,1009,604
105,05486.jpg,74,406,976,686
117,05487.jpg,28,101,277,195
78,05488.jpg,60,63,587,417
82,05489.jpg,23,177,510,390
102,05490.jpg,233,118,698,374
106,05491.jpg,1,13,189,121
190,05492.jpg,33,21,185,103
82,05493.jpg,49,1,521,400
175,05494.jpg,71,165,1179,641
114,05495.jpg,69,128,444,268
90,05496.jpg,17,80,618,409
93,05497.jpg,176,82,898,615
192,05498.jpg,39,77,588,396
55,05499.jpg,30,119,508,313
85,05500.jpg,11,47,625,451
130,05501.jpg,46,95,493,296
180,05502.jpg,25,33,628,414
166,05503.jpg,1,46,799,511
168,05504.jpg,47,74,595,352
157,05505.jpg,107,87,398,271
132,05506.jpg,91,119,591,456
116,05507.jpg,84,75,262,168
99,05508.jpg,54,1,849,530
98,05509.jpg,30,191,609,380
141,05510.jpg,18,47,292,187
184,05511.jpg,55,26,595,307
106,05512.jpg,17,28,137,95
101,05513.jpg,329,279,803,617
26,05514.jpg,79,76,490,380
131,05515.jpg,24,75,355,276
79,05516.jpg,249,135,1043,655
21,05517.jpg,47,16,416,198
22,05518.jpg,350,521,1555,977
190,05519.jpg,22,208,618,525
120,05520.jpg,77,61,484,362
141,05521.jpg,57,177,953,491
172,05522.jpg,29,21,564,423
135,05523.jpg,148,87,608,315
81,05524.jpg,57,118,441,316
66,05525.jpg,37,143,988,613
125,05526.jpg,7,145,631,475
186,05527.jpg,81,141,537,331
191,05528.jpg,54,159,572,418
11,05529.jpg,15,77,567,306
152,05530.jpg,45,63,269,163
84,05531.jpg,35,24,381,244
122,05532.jpg,179,381,1483,916
176,05533.jpg,217,374,1483,1101
8,05534.jpg,17,46,247,156
33,05535.jpg,60,89,463,272
84,05536.jpg,11,18,190,126
176,05537.jpg,667,274,3686,2221
182,05538.jpg,21,129,611,331
44,05539.jpg,28,59,566,367
47,05540.jpg,80,154,748,472
28,05541.jpg,8,29,266,172
44,05542.jpg,34,86,597,280
65,05543.jpg,9,18,250,173
76,05544.jpg,66,71,223,144
3,05545.jpg,55,95,563,320
138,05546.jpg,173,102,623,322
35,05547.jpg,19,51,283,189
41,05548.jpg,22,128,586,407
135,05549.jpg,43,43,974,658
94,05550.jpg,91,78,919,692
146,05551.jpg,35,16,383,193
103,05552.jpg,36,78,449,257
188,05553.jpg,81,24,589,431
84,05554.jpg,41,187,600,411
57,05555.jpg,144,643,3656,2288
46,05556.jpg,240,594,1355,989
55,05557.jpg,39,27,608,476
171,05558.jpg,66,325,1012,609
79,05559.jpg,19,5,587,359
157,05560.jpg,108,286,461,480
170,05561.jpg,1009,313,1934,1023
89,05562.jpg,12,47,575,447
179,05563.jpg,1,10,442,296
53,05564.jpg,19,45,738,303
161,05565.jpg,16,83,634,361
89,05566.jpg,33,55,620,374
8,05567.jpg,105,64,219,120
30,05568.jpg,207,256,971,832
60,05569.jpg,62,1,421,294
31,05570.jpg,1,62,1619,830
75,05571.jpg,93,122,932,673
19,05572.jpg,116,121,501,339
118,05573.jpg,71,73,381,268
114,05574.jpg,33,24,438,335
90,05575.jpg,26,51,243,170
18,05576.jpg,3,52,294,162
148,05577.jpg,82,145,913,750
66,05578.jpg,48,47,545,408
10,05579.jpg,36,116,571,312
97,05580.jpg,30,20,802,405
161,05581.jpg,12,67,456,357
167,05582.jpg,62,256,1004,606
183,05583.jpg,40,47,526,394
34,05584.jpg,18,28,1442,812
156,05585.jpg,7,94,295,186
27,05586.jpg,24,108,251,190
13,05587.jpg,78,297,948,621
167,05588.jpg,354,722,1185,1095
155,05589.jpg,21,86,379,293
118,05590.jpg,43,62,450,320
103,05591.jpg,48,165,1005,514
30,05592.jpg,16,33,290,155
82,05593.jpg,36,71,607,385
17,05594.jpg,19,10,428,321
68,05595.jpg,13,23,293,187
169,05596.jpg,53,51,585,422
151,05597.jpg,253,204,377,286
84,05598.jpg,47,125,687,471
154,05599.jpg,41,85,618,408
60,05600.jpg,6,80,499,307
123,05601.jpg,26,44,588,259
109,05602.jpg,28,46,383,315
42,05603.jpg,17,85,583,364
30,05604.jpg,43,194,728,426
50,05605.jpg,152,356,2504,1323
146,05606.jpg,79,62,553,323
191,05607.jpg,5,79,624,416
101,05608.jpg,13,167,465,293
113,05609.jpg,17,36,252,174
93,05610.jpg,46,14,492,346
96,05611.jpg,20,98,620,386
109,05612.jpg,57,61,249,184
175,05613.jpg,68,76,295,209
64,05614.jpg,118,15,601,450
140,05615.jpg,78,221,1131,747
27,05616.jpg,42,50,219,159
110,05617.jpg,25,54,286,163
161,05618.jpg,140,173,1358,762
116,05619.jpg,8,7,275,211
182,05620.jpg,241,66,701,254
150,05621.jpg,5,59,462,231
179,05622.jpg,41,120,778,398
175,05623.jpg,146,94,259,156
11,05624.jpg,57,101,416,383
194,05625.jpg,41,44,624,439
167,05626.jpg,87,248,867,586
147,05627.jpg,101,30,1192,781
79,05628.jpg,1,268,1528,829
179,05629.jpg,39,86,571,392
63,05630.jpg,78,37,1022,748
170,05631.jpg,113,276,1150,788
153,05632.jpg,28,63,560,321
30,05633.jpg,20,125,431,264
27,05634.jpg,9,48,252,184
171,05635.jpg,5,119,638,396
138,05636.jpg,24,21,297,178
147,05637.jpg,84,23,905,644
104,05638.jpg,81,49,263,157
65,05639.jpg,6,7,253,179
39,05640.jpg,19,27,461,241
152,05641.jpg,36,76,721,431
190,05642.jpg,9,30,183,126
188,05643.jpg,9,33,253,174
23,05644.jpg,23,89,619,366
18,05645.jpg,22,64,2159,1050
60,05646.jpg,26,30,295,147
25,05647.jpg,40,6,264,180
40,05648.jpg,5,8,241,141
114,05649.jpg,71,92,599,389
29,05650.jpg,48,95,382,217
105,05651.jpg,40,204,795,586
157,05652.jpg,60,283,926,619
90,05653.jpg,7,149,1022,738
28,05654.jpg,83,359,1209,861
108,05655.jpg,19,88,612,455
116,05656.jpg,1,45,250,145
1,05657.jpg,5,8,91,59
81,05658.jpg,22,82,470,314
101,05659.jpg,66,196,696,549
56,05660.jpg,69,61,451,302
154,05661.jpg,53,134,635,392
96,05662.jpg,99,72,919,604
116,05663.jpg,65,59,770,419
119,05664.jpg,135,107,890,717
82,05665.jpg,16,31,272,181
185,05666.jpg,43,196,578,375
81,05667.jpg,166,181,842,602
104,05668.jpg,28,59,285,210
105,05669.jpg,22,28,599,310
43,05670.jpg,23,78,659,378
6,05671.jpg,229,96,417,211
58,05672.jpg,44,1,582,375
173,05673.jpg,12,110,584,369
22,05674.jpg,16,60,295,166
151,05675.jpg,4,125,420,267
141,05676.jpg,99,38,510,331
166,05677.jpg,62,9,682,427
169,05678.jpg,1,1,639,528
190,05679.jpg,82,91,480,291
173,05680.jpg,49,131,579,300
77,05681.jpg,55,84,393,278
87,05682.jpg,39,116,572,421
45,05683.jpg,417,414,1012,791
87,05684.jpg,36,113,535,437
33,05685.jpg,101,80,547,329
85,05686.jpg,69,136,510,347
154,05687.jpg,26,26,476,310
24,05688.jpg,21,190,750,555
132,05689.jpg,27,8,509,255
148,05690.jpg,7,38,274,145
66,05691.jpg,144,294,1453,782
48,05692.jpg,16,101,679,540
116,05693.jpg,11,34,171,91
9,05694.jpg,12,86,394,276
40,05695.jpg,37,153,478,282
169,05696.jpg,12,9,646,387
117,05697.jpg,44,87,597,396
52,05698.jpg,15,12,276,215
43,05699.jpg,39,193,994,621
183,05700.jpg,126,72,900,606
51,05701.jpg,1,46,261,156
53,05702.jpg,102,187,546,353
169,05703.jpg,61,118,973,731
122,05704.jpg,50,33,229,144
20,05705.jpg,14,61,328,250
35,05706.jpg,52,100,450,296
44,05707.jpg,13,36,264,198
189,05708.jpg,70,46,468,291
99,05709.jpg,126,30,507,301
26,05710.jpg,286,178,1001,554
171,05711.jpg,21,28,244,162
129,05712.jpg,123,247,549,463
18,05713.jpg,28,156,620,372
122,05714.jpg,68,2,741,300
77,05715.jpg,33,156,564,345
89,05716.jpg,110,64,1036,677
17,05717.jpg,29,37,300,188
10,05718.jpg,41,31,565,235
36,05719.jpg,45,54,547,299
26,05720.jpg,167,154,642,522
85,05721.jpg,48,48,476,319
41,05722.jpg,218,146,1091,770
90,05723.jpg,37,74,994,615
73,05724.jpg,1,66,700,480
143,05725.jpg,83,180,600,428
59,05726.jpg,67,167,692,380
140,05727.jpg,179,95,602,412
76,05728.jpg,4,38,236,178
25,05729.jpg,17,49,280,144
54,05730.jpg,11,34,256,185
94,05731.jpg,106,102,602,396
113,05732.jpg,19,65,458,268
136,05733.jpg,7,22,255,175
171,05734.jpg,23,35,178,137
151,05735.jpg,229,124,805,411
146,05736.jpg,34,17,453,359
46,05737.jpg,20,212,621,377
53,05738.jpg,53,105,596,390
64,05739.jpg,40,136,842,538
55,05740.jpg,81,196,850,588
52,05741.jpg,271,307,1735,1108
178,05742.jpg,651,546,1400,962
62,05743.jpg,41,96,509,286
145,05744.jpg,36,132,985,656
79,05745.jpg,98,88,1089,664
135,05746.jpg,43,285,953,625
156,05747.jpg,3,51,263,159
3,05748.jpg,26,49,477,288
189,05749.jpg,78,49,444,235
181,05750.jpg,22,22,1011,744
119,05751.jpg,12,23,246,172
85,05752.jpg,44,139,529,394
113,05753.jpg,30,35,231,167
1,05754.jpg,4,9,96,88
140,05755.jpg,71,89,688,423
156,05756.jpg,13,114,618,426
124,05757.jpg,14,56,442,292
50,05758.jpg,61,26,578,480
63,05759.jpg,132,85,1127,624
45,05760.jpg,158,411,1127,760
173,05761.jpg,15,129,440,355
81,05762.jpg,13,116,621,476
41,05763.jpg,230,468,1122,784
78,05764.jpg,62,83,326,320
97,05765.jpg,56,133,538,322
190,05766.jpg,56,31,587,452
77,05767.jpg,11,144,625,407
97,05768.jpg,19,46,237,149
42,05769.jpg,128,100,414,274
178,05770.jpg,113,56,634,488
118,05771.jpg,1,1,500,375
37,05772.jpg,89,358,738,766
130,05773.jpg,32,48,629,363
176,05774.jpg,201,100,674,471
123,05775.jpg,44,94,377,247
145,05776.jpg,11,87,944,736
188,05777.jpg,21,28,245,174
159,05778.jpg,15,18,365,226
44,05779.jpg,17,74,579,435
149,05780.jpg,81,183,1799,1227
73,05781.jpg,1,42,298,194
100,05782.jpg,31,51,568,357
110,05783.jpg,52,76,603,420
89,05784.jpg,133,97,630,377
169,05785.jpg,80,187,903,679
60,05786.jpg,89,161,529,336
18,05787.jpg,8,9,209,93
72,05788.jpg,66,111,754,459
175,05789.jpg,169,77,576,369
159,05790.jpg,38,55,621,411
89,05791.jpg,70,262,815,740
93,05792.jpg,36,52,461,292
156,05793.jpg,26,49,283,179
28,05794.jpg,95,94,308,207
185,05795.jpg,18,24,466,230
155,05796.jpg,49,4,825,313
160,05797.jpg,165,153,836,463
139,05798.jpg,45,120,953,642
94,05799.jpg,25,87,617,393
45,05800.jpg,97,99,665,426
118,05801.jpg,66,146,571,453
16,05802.jpg,8,35,255,159
41,05803.jpg,11,17,198,116
1,05804.jpg,4,15,94,63
102,05805.jpg,24,55,285,188
119,05806.jpg,130,41,476,385
161,05807.jpg,63,163,558,367
74,05808.jpg,62,105,980,656
65,05809.jpg,61,7,424,339
70,05810.jpg,15,36,615,385
59,05811.jpg,34,86,368,196
133,05812.jpg,133,1,871,648
91,05813.jpg,127,117,497,335
49,05814.jpg,86,46,544,405
96,05815.jpg,78,91,524,318
45,05816.jpg,30,162,561,350
169,05817.jpg,68,79,399,358
65,05818.jpg,37,44,598,392
134,05819.jpg,110,172,819,536
51,05820.jpg,91,93,449,300
8,05821.jpg,18,36,263,146
92,05822.jpg,48,129,577,385
159,05823.jpg,13,16,491,267
23,05824.jpg,17,30,516,256
89,05825.jpg,15,33,685,468
91,05826.jpg,23,86,469,286
140,05827.jpg,182,153,593,357
129,05828.jpg,10,48,253,176
142,05829.jpg,21,38,625,368
36,05830.jpg,27,349,760,564
